res_7,num_shops
87195c6cbffffff,0
871972382ffffff,0
871973d13ffffff,0
8719296a8ffffff,0
87194205cffffff,0
8719420f4ffffff,0
8719421a6ffffff,0
8719422e4ffffff,0
8719426deffffff,0
871942758ffffff,0
871942761ffffff,0
87194855effffff,0
871958309ffffff,0
87195b721ffffff,0
87195b733ffffff,0
87195c930ffffff,0
87195caccffffff,0
87195ec60ffffff,0
871972013ffffff,0
871972af2ffffff,0
871976005ffffff,0
871946540ffffff,0
871953af0ffffff,0
87195bc5cffffff,0
871943d01ffffff,0
8719092e1ffffff,0
8719410e8ffffff,0
871941345ffffff,0
8719434d8ffffff,0
871951306ffffff,0
871951762ffffff,0
871958c23ffffff,0
87195a406ffffff,0
87195d441ffffff,0
871825102ffffff,0
8719422a8ffffff,0
87194e6a4ffffff,0
87195d66effffff,0
87194175cffffff,0
871821a90ffffff,0
871942cc4ffffff,0
8718242ceffffff,0
87182d2e3ffffff,0
87182e614ffffff,0
871870d62ffffff,0
8719286b6ffffff,0
8719413a3ffffff,0
8719416b4ffffff,0
871941759ffffff,0
871941aaeffffff,0
871942002ffffff,0
8719422c2ffffff,0
871942385ffffff,0
87194290bffffff,0
8719429a3ffffff,0
871942ad4ffffff,0
871943a93ffffff,0
871943b8cffffff,0
87194ed8cffffff,0
871952412ffffff,0
87195299cffffff,0
871953065ffffff,0
8719552d2ffffff,0
871956631ffffff,0
871956673ffffff,0
87195852cffffff,0
87195b686ffffff,0
87195bab0ffffff,0
87195c148ffffff,0
87195c433ffffff,0
87195c6ebffffff,0
87195dc82ffffff,0
87195e319ffffff,0
87195e613ffffff,0
87197334dffffff,0
87192b6eeffffff,0
871940702ffffff,0
871958020ffffff,0
87195ab61ffffff,0
87195c521ffffff,0
87190b304ffffff,0
8719420f6ffffff,0
87195d042ffffff,0
87180c9a4ffffff,0
871958726ffffff,0
87194325bffffff,0
871955a1affffff,0
87195a1abffffff,0
871952642ffffff,0
871825b1effffff,0
871908269ffffff,0
871928d5bffffff,0
87194a8dcffffff,0
87194e653ffffff,0
871951176ffffff,0
871958295ffffff,0
8719590f0ffffff,0
87195b813ffffff,0
87195c58effffff,0
87195d44cffffff,0
871976c06ffffff,0
871973270ffffff,0
87182c71dffffff,0
871942b09ffffff,0
871956605ffffff,0
87195c0a9ffffff,0
87195c351ffffff,0
87194a90dffffff,0
87194e0adffffff,0
87194e521ffffff,0
871955a61ffffff,0
871874b4dffffff,0
871942743ffffff,0
8719485b0ffffff,0
8718218ecffffff,0
871821c13ffffff,0
871825205ffffff,0
87194174cffffff,0
8719428e2ffffff,0
871942a76ffffff,0
871942aebffffff,0
871942b24ffffff,0
871943560ffffff,0
87194675affffff,0
8719485b6ffffff,0
87194a450ffffff,0
87194c490ffffff,0
87194e99cffffff,0
871951109ffffff,0
87195520dffffff,0
8719554b3ffffff,0
87195575cffffff,0
87195576cffffff,0
871958901ffffff,0
871958d99ffffff,0
87195b14cffffff,0
87195c10effffff,0
87195c768ffffff,0
87195cac8ffffff,0
871823010ffffff,0
8719429a5ffffff,0
871958402ffffff,0
871959473ffffff,0
87195546effffff,0
871959068ffffff,0
871973c25ffffff,0
871828c73ffffff,0
871955232ffffff,0
87190c6acffffff,0
871943c11ffffff,0
871958182ffffff,0
871958763ffffff,0
8719722a1ffffff,0
871820b84ffffff,0
87194e7adffffff,0
87194ac15ffffff,0
87194e546ffffff,0
8719424edffffff,0
87194a821ffffff,0
87195bd6bffffff,0
87192c298ffffff,0
871942484ffffff,0
871929740ffffff,0
87182e6d1ffffff,0
87190a829ffffff,0
871941309ffffff,0
87194851effffff,0
87194a815ffffff,0
87194e785ffffff,0
871951855ffffff,0
871958032ffffff,0
87195814effffff,0
87195b168ffffff,0
87195c41cffffff,0
87195d645ffffff,0
87195d94affffff,0
87197204dffffff,0
87194ecb3ffffff,0
87195586bffffff,0
87195daf0ffffff,0
871972585ffffff,0
87194a9b0ffffff,0
8719722b6ffffff,0
871958231ffffff,0
87195d708ffffff,0
871909addffffff,0
871941362ffffff,0
87194269affffff,0
87194ac4affffff,0
871958826ffffff,0
87195caf1ffffff,0
87182ca95ffffff,0
871909908ffffff,0
87194ed8dffffff,0
871959a98ffffff,0
871943702ffffff,0
87194051bffffff,0
871942c99ffffff,0
871821d28ffffff,0
871874386ffffff,0
871874a42ffffff,0
871875d25ffffff,0
871901a1cffffff,0
87194231cffffff,0
871946512ffffff,0
87194a540ffffff,0
871951255ffffff,0
871952cf0ffffff,0
871952d58ffffff,0
871956436ffffff,0
871956649ffffff,0
87195831dffffff,0
871958829ffffff,0
871958a9affffff,0
87195948cffffff,0
87195b01bffffff,0
87195b681ffffff,0
87195b786ffffff,0
87195b8aeffffff,0
87195c040ffffff,0
87195c0c5ffffff,0
87195c6c4ffffff,0
87195caa5ffffff,0
87195d669ffffff,0
87195e3a4ffffff,0
871973ad3ffffff,0
87195d063ffffff,0
871976172ffffff,0
8718746e5ffffff,0
8719296ddffffff,0
87194e088ffffff,0
871959a83ffffff,0
87195c6e4ffffff,0
87195d399ffffff,0
87195e571ffffff,0
871942760ffffff,0
87194a028ffffff,0
871943246ffffff,0
871954329ffffff,0
871955d88ffffff,0
871909a51ffffff,0
871953242ffffff,0
87195cc1cffffff,0
871972741ffffff,0
871823d62ffffff,0
871825ba1ffffff,0
87190c0a0ffffff,0
8719410c5ffffff,0
871943a5bffffff,0
871952728ffffff,0
871958200ffffff,0
871958558ffffff,0
8719594b0ffffff,0
87195a989ffffff,0
87195cac5ffffff,0
87195cd8effffff,0
871972441ffffff,0
8719421a5ffffff,0
871942186ffffff,0
87194a930ffffff,0
87195b7a4ffffff,0
8719430c5ffffff,0
8719432f4ffffff,0
871948403ffffff,0
87194e1a8ffffff,0
87194850dffffff,0
871823063ffffff,0
87182a895ffffff,0
87182cce8ffffff,0
871874901ffffff,0
871941016ffffff,0
871941312ffffff,0
87194201effffff,0
871942065ffffff,0
87194282bffffff,0
871942983ffffff,0
871943a44ffffff,0
871943b54ffffff,0
87194e336ffffff,0
87194e95affffff,0
8719525aeffffff,0
871952d96ffffff,0
871954088ffffff,0
8719550c9ffffff,0
87195979effffff,0
87195c6e3ffffff,0
87195c70dffffff,0
87195c752ffffff,0
87195d89cffffff,0
87195e36affffff,0
87180131effffff,0
87182c098ffffff,0
871943053ffffff,0
87194e490ffffff,0
87195842affffff,0
87195c644ffffff,0
871941313ffffff,0
87194116dffffff,0
8719436acffffff,0
871972411ffffff,0
87197266bffffff,0
871951071ffffff,0
871946ad2ffffff,0
87197278affffff,0
87194a935ffffff,0
87182814affffff,0
871870d08ffffff,0
87190139dffffff,0
871909acbffffff,0
87192ba55ffffff,0
8719407b6ffffff,0
871941641ffffff,0
8719420ccffffff,0
87194e7a2ffffff,0
871955674ffffff,0
871958a98ffffff,0
871959d26ffffff,0
87195cb60ffffff,0
8719729aaffffff,0
871972c42ffffff,0
87195cb41ffffff,0
87195c2a4ffffff,0
87195d241ffffff,0
871942ab6ffffff,0
87194a8ebffffff,0
87194e530ffffff,0
8719547a9ffffff,0
871958704ffffff,0
87195d200ffffff,0
8719434a2ffffff,0
8719584dbffffff,0
8719422d4ffffff,0
871942499ffffff,0
8719013a8ffffff,0
8719425a5ffffff,0
87194e286ffffff,0
87195a123ffffff,0
87182a91dffffff,0
87194e6b1ffffff,0
87195a2a3ffffff,0
871943c44ffffff,0
871942494ffffff,0
871940434ffffff,0
871946535ffffff,0
87182585effffff,0
8718258e8ffffff,0
871876a49ffffff,0
8719292a8ffffff,0
87192bac8ffffff,0
87194239affffff,0
871942b64ffffff,0
871942cd5ffffff,0
871943515ffffff,0
871943d28ffffff,0
871946ad8ffffff,0
8719484d4ffffff,0
87194a784ffffff,0
87194e2c3ffffff,0
87194e8a8ffffff,0
87195210dffffff,0
871952883ffffff,0
871952cd9ffffff,0
87195470dffffff,0
8719554c2ffffff,0
87195ad32ffffff,0
87195b4d2ffffff,0
87195c8f2ffffff,0
87195c94effffff,0
87195d0d4ffffff,0
87195dcb6ffffff,0
87195e82effffff,0
8719732aaffffff,0
871973708ffffff,0
871874ab0ffffff,0
871909222ffffff,0
87194a989ffffff,0
87194ac6dffffff,0
87194e21bffffff,0
8719584e8ffffff,0
8719586caffffff,0
871958933ffffff,0
87195aa0effffff,0
87194132bffffff,0
87194ab1cffffff,0
87194a06effffff,0
87194e743ffffff,0
871951642ffffff,0
87195572effffff,0
87195b095ffffff,0
87195dba1ffffff,0
87195e149ffffff,0
871972623ffffff,0
871874a10ffffff,0
871825a43ffffff,0
871874ae6ffffff,0
8719420b2ffffff,0
8719422c8ffffff,0
8719424f3ffffff,0
87194268affffff,0
871946188ffffff,0
87194a074ffffff,0
87194e92effffff,0
871954296ffffff,0
871955484ffffff,0
871955512ffffff,0
871955a1cffffff,0
871956d70ffffff,0
871959851ffffff,0
87195ab53ffffff,0
87195ad75ffffff,0
87195d11effffff,0
8719723a8ffffff,0
871801844ffffff,0
871943d26ffffff,0
87195e713ffffff,0
87182c4c1ffffff,0
871951ab4ffffff,0
87190902effffff,0
8719402f4ffffff,0
871942cc6ffffff,0
871943cceffffff,0
871951bb6ffffff,0
8719528ecffffff,0
87195c008ffffff,0
87195575affffff,0
8719420e6ffffff,0
8719436eeffffff,0
871976610ffffff,0
8719413b2ffffff,0
871943ba2ffffff,0
87194a062ffffff,0
87194206bffffff,0
87194ad85ffffff,0
87194e091ffffff,0
871825064ffffff,0
8718252a4ffffff,0
87182535effffff,0
8718746a8ffffff,0
871875d33ffffff,0
871943659ffffff,0
871946070ffffff,0
87194a082ffffff,0
87194a149ffffff,0
87194a1a0ffffff,0
87194ecc0ffffff,0
871952523ffffff,0
871955998ffffff,0
871955da9ffffff,0
8719566c8ffffff,0
87195802effffff,0
8719584c2ffffff,0
871958845ffffff,0
871958994ffffff,0
871959c40ffffff,0
87195b830ffffff,0
87195c2d5ffffff,0
87195d575ffffff,0
87195eca3ffffff,0
871943b53ffffff,0
87194a9a2ffffff,0
871958691ffffff,0
871959a8bffffff,0
87195a4b3ffffff,0
87195aa11ffffff,0
87190c6d9ffffff,0
87195ca21ffffff,0
872a4c140ffffff,0
871941430ffffff,0
87194e2a0ffffff,0
87195b61affffff,0
8719416d5ffffff,0
87194a90bffffff,0
87182c8d0ffffff,0
87182c020ffffff,0
87182c898ffffff,0
871874aeaffffff,0
871909450ffffff,0
871909a42ffffff,0
87190d8eeffffff,0
871942d04ffffff,0
8719552e3ffffff,0
87195572cffffff,0
87195d4f1ffffff,0
871972296ffffff,0
871972750ffffff,0
871973659ffffff,0
871941042ffffff,0
87195a424ffffff,0
87182c154ffffff,0
87194e162ffffff,0
871959d58ffffff,0
871973250ffffff,0
87194a855ffffff,0
87195d914ffffff,0
87195e970ffffff,0
8719768b2ffffff,0
871958761ffffff,0
871943c76ffffff,0
87190dc29ffffff,0
87195912cffffff,0
8709a6844ffffff,0
871821135ffffff,0
871821d63ffffff,0
871825140ffffff,0
871825244ffffff,0
87182539affffff,0
87182565effffff,0
8719081a3ffffff,0
8719412d4ffffff,0
871942144ffffff,0
871942544ffffff,0
8719429b2ffffff,0
871942a42ffffff,0
871942b0effffff,0
871942b15ffffff,0
871942b62ffffff,0
871943360ffffff,0
871943363ffffff,0
871943db6ffffff,0
87194626cffffff,0
87194634dffffff,0
871948c99ffffff,0
87194e92dffffff,0
871950b29ffffff,0
8719521a4ffffff,0
8719566eeffffff,0
871956a5dffffff,0
871958b91ffffff,0
8719598d1ffffff,0
871959b56ffffff,0
87195a971ffffff,0
87195b6d4ffffff,0
87195c169ffffff,0
87195c60bffffff,0
87195d5a9ffffff,0
87195dc96ffffff,0
87195e862ffffff,0
871973666ffffff,0
871976388ffffff,0
87182d34affffff,0
87194079dffffff,0
871946210ffffff,0
871951866ffffff,0
87195d44affffff,0
871942ce3ffffff,0
871948535ffffff,0
8719412c9ffffff,0
8718238adffffff,0
87195b904ffffff,0
8719512d2ffffff,0
87195e52dffffff,0
871972921ffffff,0
871959916ffffff,0
87195b872ffffff,0
871972434ffffff,0
871901a10ffffff,0
87195a285ffffff,0
87195844cffffff,0
87195bb50ffffff,0
87195c89dffffff,0
87195eab2ffffff,0
87194c598ffffff,0
871870d88ffffff,0
87195cc35ffffff,0
8719726acffffff,0
871959a22ffffff,0
87194e460ffffff,0
871940785ffffff,0
871943451ffffff,0
871953054ffffff,0
8719582eeffffff,0
871958445ffffff,0
87195845affffff,0
871958619ffffff,0
871959d8cffffff,0
87195c2a5ffffff,0
87194a822ffffff,0
871951701ffffff,0
87195bc4effffff,0
87195daa5ffffff,0
8719724a9ffffff,0
87182112dffffff,0
8719436ceffffff,0
8719424ddffffff,0
8719428b6ffffff,0
8719405abffffff,0
871828499ffffff,0
871909ac2ffffff,0
8719424f1ffffff,0
871942b98ffffff,0
87194642dffffff,0
87195d74affffff,0
87182520affffff,0
871825849ffffff,0
871825853ffffff,0
871825a26ffffff,0
87194028bffffff,0
871941541ffffff,0
871941aa2ffffff,0
871942013ffffff,0
87194206effffff,0
871942505ffffff,0
871942553ffffff,0
871942a05ffffff,0
871942ac3ffffff,0
8719465adffffff,0
87194a055ffffff,0
87194ab25ffffff,0
87194e900ffffff,0
8719580f4ffffff,0
87195836effffff,0
871958383ffffff,0
87195a4b6ffffff,0
87195a854ffffff,0
87195b170ffffff,0
87195bb80ffffff,0
87195c2e9ffffff,0
87195c3b4ffffff,0
87195d782ffffff,0
8719732e0ffffff,0
871801973ffffff,0
87194e39effffff,0
871959a10ffffff,0
87195b6abffffff,0
87195c980ffffff,0
87195cd03ffffff,0
8718018f4ffffff,0
87182e085ffffff,0
87192b6a5ffffff,0
871951859ffffff,0
871956794ffffff,0
87194a469ffffff,0
87197288dffffff,0
87182e229ffffff,0
871943005ffffff,0
87195ab00ffffff,0
871973291ffffff,0
871958271ffffff,0
871959b86ffffff,0
87197260cffffff,0
87195dacaffffff,0
8718740f3ffffff,0
87195bd72ffffff,0
87182ec06ffffff,0
8709a094dffffff,0
8718743a9ffffff,0
87190c768ffffff,0
87190dc55ffffff,0
8719412ddffffff,0
87194201bffffff,0
87194235affffff,0
87194ab01ffffff,0
87194e0f5ffffff,0
87195184bffffff,0
871951d6dffffff,0
871952635ffffff,0
871952994ffffff,0
8719546f1ffffff,0
871955d6cffffff,0
87195862effffff,0
87195b01effffff,0
87195b6b2ffffff,0
87195c2c0ffffff,0
87195c3b3ffffff,0
87195d770ffffff,0
871972d49ffffff,0
87180cd0dffffff,0
8719598a2ffffff,0
871828876ffffff,0
8719598caffffff,0
87195c55dffffff,0
871828d58ffffff,0
871909a53ffffff,0
87194136affffff,0
87194e6a9ffffff,0
87195ab9affffff,0
8719424b0ffffff,0
8719512b4ffffff,0
871955396ffffff,0
871943598ffffff,0
87195dc1cffffff,0
871951175ffffff,0
87195840effffff,0
871909a96ffffff,0
871951393ffffff,0
87195cc15ffffff,0
87195ea04ffffff,0
8719584ceffffff,0
871825011ffffff,0
871825258ffffff,0
87182570bffffff,0
871870d18ffffff,0
8719405b5ffffff,0
87194104dffffff,0
8719410f1ffffff,0
871941395ffffff,0
871941435ffffff,0
8719421adffffff,0
871942759ffffff,0
871942955ffffff,0
871942b1dffffff,0
871946c92ffffff,0
87194e10cffffff,0
8719518c1ffffff,0
871951969ffffff,0
871952080ffffff,0
87195219cffffff,0
871952c75ffffff,0
871952d5bffffff,0
871955768ffffff,0
8719566d1ffffff,0
8719566f0ffffff,0
87195a152ffffff,0
87195b419ffffff,0
87195c06cffffff,0
87195c332ffffff,0
87195c750ffffff,0
87195ca86ffffff,0
87195cab3ffffff,0
87195dd96ffffff,0
87195dda2ffffff,0
87195aa2effffff,0
87195e789ffffff,0
87194a581ffffff,0
87182a05effffff,0
87182cd49ffffff,0
87194841dffffff,0
87194eab3ffffff,0
871976981ffffff,0
871942360ffffff,0
871951644ffffff,0
87195492affffff,0
871972755ffffff,0
871951b41ffffff,0
871955670ffffff,0
8718748a1ffffff,0
871958982ffffff,0
871958581ffffff,0
871805312ffffff,0
871870dacffffff,0
87190dadcffffff,0
871943cf3ffffff,0
87194a595ffffff,0
87194e7a4ffffff,0
87194e816ffffff,0
87194e865ffffff,0
87195985dffffff,0
87195a10dffffff,0
87195b633ffffff,0
87195c0eeffffff,0
87195c66effffff,0
87195d1acffffff,0
87195d6dcffffff,0
87195d8dbffffff,0
871972835ffffff,0
871972b90ffffff,0
871973321ffffff,0
871942ab2ffffff,0
871948cf1ffffff,0
87192b388ffffff,0
87194e141ffffff,0
87194a176ffffff,0
87195c8ecffffff,0
871951074ffffff,0
871951b2bffffff,0
87195c975ffffff,0
87195da26ffffff,0
87192b6f2ffffff,0
871946370ffffff,0
87194e399ffffff,0
87194e6b3ffffff,0
8719566dbffffff,0
87194632dffffff,0
87195b893ffffff,0
87194e520ffffff,0
871941102ffffff,0
871948c9cffffff,0
87195cc20ffffff,0
8709a4712ffffff,0
871821910ffffff,0
871874a56ffffff,0
871875d01ffffff,0
871875d15ffffff,0
871909a13ffffff,0
871928036ffffff,0
871940552ffffff,0
871941082ffffff,0
87194220dffffff,0
871942764ffffff,0
87194276dffffff,0
871942888ffffff,0
871943255ffffff,0
871943b56ffffff,0
8719485a6ffffff,0
87194e9acffffff,0
87195106cffffff,0
87195115cffffff,0
87195195cffffff,0
871952531ffffff,0
871954762ffffff,0
871955182ffffff,0
8719554b0ffffff,0
871958340ffffff,0
871958ce3ffffff,0
871959010ffffff,0
871959b94ffffff,0
87195b6a8ffffff,0
87195c0f3ffffff,0
87195c4b5ffffff,0
87195c71cffffff,0
87195d0daffffff,0
871972898ffffff,0
871973326ffffff,0
87182e124ffffff,0
87194219dffffff,0
87195d204ffffff,0
87195d994ffffff,0
87195db59ffffff,0
87194e8e5ffffff,0
87192c282ffffff,0
87194e0e9ffffff,0
8719542caffffff,0
87195810cffffff,0
871942136ffffff,0
8719422e5ffffff,0
871952d18ffffff,0
871959058ffffff,0
871928109ffffff,0
87194ad48ffffff,0
87195435cffffff,0
871941774ffffff,0
87195d2a8ffffff,0
871976580ffffff,0
8719410cdffffff,0
87195876dffffff,0
8718746aaffffff,0
87194ebabffffff,0
8719519a4ffffff,0
87182c832ffffff,0
8719416e2ffffff,0
871941762ffffff,0
871942372ffffff,0
871948521ffffff,0
871955c73ffffff,0
8719588b0ffffff,0
8719593b4ffffff,0
87195b619ffffff,0
87195c3a5ffffff,0
87197278effffff,0
871972a80ffffff,0
8719580dbffffff,0
871941065ffffff,0
871954c6effffff,0
87195c331ffffff,0
87182e774ffffff,0
87195da8effffff,0
871950868ffffff,0
87194a10cffffff,0
87194e4ecffffff,0
87187476cffffff,0
87190e00cffffff,0
871941aa5ffffff,0
8719435b0ffffff,0
87194a954ffffff,0
87195b023ffffff,0
87182eae8ffffff,0
87182ec15ffffff,0
87194a88effffff,0
87195a1a9ffffff,0
8718213abffffff,0
8719583b4ffffff,0
87182c123ffffff,0
87195911cffffff,0
871821832ffffff,0
871825014ffffff,0
871825aa4ffffff,0
871825b49ffffff,0
871872931ffffff,0
87194210affffff,0
87194326cffffff,0
871946228ffffff,0
87194636affffff,0
87194ab11ffffff,0
871952990ffffff,0
871952c0bffffff,0
871954a68ffffff,0
8719552f3ffffff,0
871955c4dffffff,0
87195988cffffff,0
87195a184ffffff,0
87195a8edffffff,0
87195ad71ffffff,0
87195b4ebffffff,0
87195b85cffffff,0
87195bb33ffffff,0
87195c019ffffff,0
87195c746ffffff,0
87195ea50ffffff,0
8719738c4ffffff,0
871942169ffffff,0
871942a6bffffff,0
8719463b3ffffff,0
871946764ffffff,0
87195a1b2ffffff,0
87195aa2dffffff,0
87195ada0ffffff,0
87195d60cffffff,0
87194a492ffffff,0
871972163ffffff,0
87194ad5cffffff,0
8719518ebffffff,0
87195d293ffffff,0
871972100ffffff,0
8719589abffffff,0
87194a5a0ffffff,0
871958a15ffffff,0
87182ac68ffffff,0
87182e20bffffff,0
871942036ffffff,0
8719582a9ffffff,0
871958690ffffff,0
87194e832ffffff,0
8719098f1ffffff,0
871828cf3ffffff,0
871870d16ffffff,0
8719092c4ffffff,0
87194221dffffff,0
8719462e3ffffff,0
871951318ffffff,0
8719532d1ffffff,0
871956224ffffff,0
87195815cffffff,0
871958782ffffff,0
871959960ffffff,0
87195a586ffffff,0
87195b632ffffff,0
87195c471ffffff,0
87195cd2bffffff,0
87197239cffffff,0
87197276bffffff,0
871973d73ffffff,0
871976c44ffffff,0
871941710ffffff,0
87197332bffffff,0
8719424ccffffff,0
87194249effffff,0
87194654bffffff,0
8709a461bffffff,0
871825addffffff,0
8718288edffffff,0
871942433ffffff,0
871951159ffffff,0
87195816cffffff,0
87195a146ffffff,0
87195d056ffffff,0
87195db95ffffff,0
871874b33ffffff,0
871943055ffffff,0
871952615ffffff,0
87194280affffff,0
871943051ffffff,0
871943d1dffffff,0
871941185ffffff,0
871951b28ffffff,0
8709a42a2ffffff,0
87182501dffffff,0
87182d26effffff,0
87187406effffff,0
871874af0ffffff,0
871901300ffffff,0
87190e2deffffff,0
8719288f2ffffff,0
871941553ffffff,0
87194634bffffff,0
871948513ffffff,0
87194a06cffffff,0
87194a0c1ffffff,0
87194c5b5ffffff,0
871951075ffffff,0
871951bb1ffffff,0
8719527b2ffffff,0
871952c5affffff,0
871952d2affffff,0
8719552b2ffffff,0
8719564a8ffffff,0
871958394ffffff,0
871958ad8ffffff,0
87195a16dffffff,0
87195a4a6ffffff,0
87195bca6ffffff,0
87195c066ffffff,0
87195c221ffffff,0
87195d40bffffff,0
8719765a5ffffff,0
87182e681ffffff,0
8719462f1ffffff,0
87195265bffffff,0
87195809effffff,0
871874099ffffff,0
87194e245ffffff,0
871955c5bffffff,0
87195a88affffff,0
87195abaeffffff,0
871942da9ffffff,0
87182a31effffff,0
87182c141ffffff,0
871959458ffffff,0
87195dbb5ffffff,0
871942382ffffff,0
87194a504ffffff,0
871821469ffffff,0
871953b5dffffff,0
87182ca91ffffff,0
87190822affffff,0
8719089abffffff,0
87194a52effffff,0
87194e0ccffffff,0
87194e26affffff,0
87194e483ffffff,0
87194e493ffffff,0
87194e8c9ffffff,0
871956ba4ffffff,0
87195a21bffffff,0
87195d456ffffff,0
87195eca1ffffff,0
871874688ffffff,0
871973882ffffff,0
871909273ffffff,0
87190965dffffff,0
871942a98ffffff,0
87194358affffff,0
8719584d9ffffff,0
8719586e8ffffff,0
8719598b1ffffff,0
871959a34ffffff,0
87195c64dffffff,0
87182cc6affffff,0
87197242effffff,0
8719761a6ffffff,0
87194a98effffff,0
871959900ffffff,0
87195b0abffffff,0
8709a44c2ffffff,0
871825b0bffffff,0
871870d99ffffff,0
8718746c8ffffff,0
8718746d9ffffff,0
8719416b6ffffff,0
87194231bffffff,0
871942664ffffff,0
871942a70ffffff,0
871942cd1ffffff,0
871943140ffffff,0
87194ac85ffffff,0
87194e431ffffff,0
87194ec26ffffff,0
871951066ffffff,0
871954192ffffff,0
8719566d0ffffff,0
871958965ffffff,0
87195c02affffff,0
87195c16affffff,0
87195d41dffffff,0
87195d4eeffffff,0
87195e243ffffff,0
87195e6f0ffffff,0
8719732eeffffff,0
871940776ffffff,0
871952c04ffffff,0
8719584e9ffffff,0
871959b36ffffff,0
87195dbb2ffffff,0
87194128effffff,0
871940ca6ffffff,0
87197211effffff,0
87194205bffffff,0
87194e860ffffff,0
8719598dbffffff,0
87195a150ffffff,0
87195d2a5ffffff,0
87182c103ffffff,0
8718258eaffffff,0
871870d14ffffff,0
871908d10ffffff,0
871941058ffffff,0
87194a069ffffff,0
87194e2d5ffffff,0
87195810effffff,0
87195b1b3ffffff,0
87195b811ffffff,0
87195d2ecffffff,0
87195e20effffff,0
8719597a4ffffff,0
8719423b5ffffff,0
871972cc3ffffff,0
87195da66ffffff,0
871821105ffffff,0
871874015ffffff,0
871952603ffffff,0
87195c01affffff,0
87195d29cffffff,0
871976bb3ffffff,0
87182845bffffff,0
871909c03ffffff,0
87194111dffffff,0
87194a85affffff,0
87195da09ffffff,0
87194e830ffffff,0
87194366cffffff,0
87195ab23ffffff,0
87195ab64ffffff,0
8719721aeffffff,0
871909324ffffff,0
87194276effffff,0
87194e089ffffff,0
87194e143ffffff,0
871958004ffffff,0
87195d78cffffff,0
871825040ffffff,0
871825a0bffffff,0
87182d253ffffff,0
87182d25bffffff,0
871870d01ffffff,0
871872903ffffff,0
87190b346ffffff,0
871940416ffffff,0
871942030ffffff,0
871942061ffffff,0
8719420a5ffffff,0
871942a19ffffff,0
87194e8a4ffffff,0
87195165dffffff,0
871951a95ffffff,0
871951b9bffffff,0
871952015ffffff,0
87195242cffffff,0
8719525acffffff,0
871955594ffffff,0
8719558b4ffffff,0
871958b0dffffff,0
87195902effffff,0
87195b8f4ffffff,0
87195c04affffff,0
87195c0e2ffffff,0
87195c591ffffff,0
87195d0b1ffffff,0
87195e81cffffff,0
87195eb81ffffff,0
871976332ffffff,0
871943c33ffffff,0
871958420ffffff,0
871958465ffffff,0
87195a134ffffff,0
87195d106ffffff,0
8719724d8ffffff,0
87180cd08ffffff,0
87195d31bffffff,0
87195d489ffffff,0
87194a8d6ffffff,0
87195b033ffffff,0
87194ad68ffffff,0
87194e841ffffff,0
87195c559ffffff,0
87195db88ffffff,0
87182a8deffffff,0
871942a84ffffff,0
87194e682ffffff,0
871901a11ffffff,0
87194201cffffff,0
871942661ffffff,0
871942670ffffff,0
8719434b4ffffff,0
87194a44dffffff,0
87194e3acffffff,0
87194ed6dffffff,0
871955556ffffff,0
8719590c6ffffff,0
87195a881ffffff,0
87195c06effffff,0
87195c98effffff,0
87195db2dffffff,0
87197315bffffff,0
87197388effffff,0
8719404ebffffff,0
871943c88ffffff,0
871958a60ffffff,0
87195dc34ffffff,0
87195aa75ffffff,0
87195d249ffffff,0
8719420e0ffffff,0
87194eb9affffff,0
8719512d4ffffff,0
87182e36bffffff,0
871928994ffffff,0
871953addffffff,0
8719584dcffffff,0
871940550ffffff,0
87194aaa5ffffff,0
871951821ffffff,0
871951865ffffff,0
87195c0c1ffffff,0
87182522cffffff,0
871825251ffffff,0
871825a75ffffff,0
871825b61ffffff,0
8719096c3ffffff,0
871928c59ffffff,0
8719407a6ffffff,0
871942af5ffffff,0
87194ec32ffffff,0
87194ed6cffffff,0
871950d0dffffff,0
871950d1cffffff,0
87195180bffffff,0
871951960ffffff,0
8719525a6ffffff,0
871952c88ffffff,0
871955702ffffff,0
871955704ffffff,0
871955760ffffff,0
871956304ffffff,0
8719566caffffff,0
871958d49ffffff,0
871959032ffffff,0
87195978dffffff,0
87195ba2cffffff,0
87195d591ffffff,0
871976012ffffff,0
871821234ffffff,0
8718740ceffffff,0
8719556b0ffffff,0
87195b4e9ffffff,0
87195d2d3ffffff,0
87182ea19ffffff,0
871959c34ffffff,0
87187461dffffff,0
871943713ffffff,0
871951028ffffff,0
871972770ffffff,0
871943ce1ffffff,0
87194399dffffff,0
871952902ffffff,0
87195c775ffffff,0
87182c104ffffff,0
87195272cffffff,0
871958000ffffff,0
87180cd92ffffff,0
87182369effffff,0
87195db09ffffff,0
871976084ffffff,0
871820aedffffff,0
871941105ffffff,0
87195102bffffff,0
871951a25ffffff,0
87195a012ffffff,0
87195a368ffffff,0
87195aa6effffff,0
87195ac58ffffff,0
87195c3b0ffffff,0
87195d283ffffff,0
87195d35bffffff,0
87195d59cffffff,0
871973d86ffffff,0
87187468affffff,0
871941323ffffff,0
87195cc0bffffff,0
87195cc18ffffff,0
87182a2a8ffffff,0
87182c446ffffff,0
871942102ffffff,0
8719436dbffffff,0
871946c90ffffff,0
87194e39affffff,0
871952d44ffffff,0
871958246ffffff,0
87195b8f3ffffff,0
8719583b5ffffff,0
871972c2cffffff,0
8719599a6ffffff,0
871954c0cffffff,0
8709a44ceffffff,0
